CountyId,StateId,RegionId,Male,Female,Poverty,ChildPoverty,CarOwnership,PrivateEmploy,SelfEmploy,Unemploy,AvgCommute,PublicEmploy,AvgAge,AvgIncome
8093,8,1,8525,7664,7.3,8.1,72.5,70.4,10.8,5.6,-42.4,17.5,56,-56969
8095,8,1,2259,2112,15.3,18.7,74.9,70.1,13.3,5.3,14.5,16.2,43,43639
8097,8,1,9235,8185,9.9,11.6,52.3,80.5,9.8,7.7,17.8,9.4,71,71196
8099,8,1,6137,6098,19,26.7,73.8,67.5,8.2,9.7,13.2,24.1,40,40179
8101,8,1,79535,81984,19.8,27.6,79.9,76.6,4.5,10.8,21.1,18.7,41,41286
8103,8,1,3490,3222,17.4,21.9,65.9,74.5,,4.2,17,19.3,61,61842
8105,8,1,5810,5935,19.2,29.6,79.1,69.9,8.6,8.1,18.2,21,39,39672
8107,8,1,12328,11278,10.2,9,69.9,83.3,7.4,4,17.3,9.2,64,64963
8109,8,1,3116,3122,23.4,34.9,70,62.8,11,9.7,18.4,25,33,33393
8111,8,1,327,279,16.5,16.9,31.2,80.1,8,13.8,11.8,11.3,36,36324
8113,8,1,4049,3627,11.2,10.7,43.7,75.5,12,5.8,20,12,56,56047
8115,8,1,1139,1226,14.4,19.7,70.6,66.2,,6.4,19.4,21.2,44,-44191
8117,8,1,15912,13028,13.7,19.6,66.6,81.5,8.1,4.7,16.9,10.4,67,67983
8119,8,1,11826,11514,7.5,9.5,75.2,69.8,7.4,8.2,31.6,22.5,62,62372
8121,8,1,2482,2313,10.4,11.3,73.7,61,14.5,5.1,21.9,24.2,45,45541
8123,8,1,136230,134718,12.9,16.5,79.2,80.3,6.4,6.6,26.3,13.1,60,60572
8125,8,1,4825,5360,14.5,22.4,67.8,75.5,11.4,2.5,15.7,12.9,43,43105
9001,9,2,457634,482349,9,11.2,72.4,81.6,8.4,9,29.4,9.8,84,84233
9003,9,2,434784,462159,11.9,16.7,80.9,80.7,4.8,9.3,22.7,14.2,66,66395
9005,9,2,91740,94564,7,7.6,83.1,77.2,9.2,7.1,26.9,13.3,72,72061
9007,9,2,80854,84311,6.7,7.2,82.6,79.8,7,6,25.7,13.1,79,79893
9009,9,2,415679,446545,13,19.2,78.7,81.2,5.4,9.5,24.4,13.2,61,61640
9011,9,2,136570,136615,9.9,14.8,79.2,78.4,,8.3,22.8,16.2,66,66233
9013,9,2,76134,75814,7,6.6,81.5,73.8,5.7,6.8,26,20.3,79,79626
9015,9,2,58212,59258,10.7,14.3,82.9,77.8,5.5,9.3,26,16.3,59,59392
10001,10,4,81716,87793,13.5,19.7,82.9,73.4,3.9,8.4,26.1,22.4,54,54976
10003,10,4,265915,283728,11.4,15.4,80,84.5,3.1,7.4,25.5,12.3,65,65476
10005,10,4,100782,106520,12.6,21.6,82.7,78.8,6.4,8,25,14.7,53,53751
11001,11,4,306674,340810,18,26.7,33.7,70,4.4,9.6,29.7,25.4,70,70848
12001,12,4,122968,131250,24.3,23.5,74.2,69.1,4.3,7.9,20.6,26.6,43,43073
12003,12,4,14277,12858,18.1,22.1,83.9,73.2,4.4,8.9,29.6,22.3,47,47121
12005,12,4,86800,88553,15.2,22.6,82.4,76.4,,8.6,22.1,17,47,47368
12007,12,4,15150,12073,20.6,24.8,84.3,73.6,4.1,12.4,31.4,22.3,41,41606
12009,12,4,270544,283047,14,21.3,82.2,80.5,5.4,10.9,24.2,13.9,48,48925
12011,12,4,894820,948332,14.5,19.9,79.5,82.2,6.4,10,27.8,11.3,51,51968
12013,12,4,7991,6624,19.3,21.5,80.3,63.7,8,10,28.2,28.3,34,34510
12015,12,4,80718,85065,12.2,19,77.9,79.2,7.7,10.8,23.6,12.5,44,44244
12017,12,4,67381,72273,17.4,30.4,82.4,78.2,6.9,13.1,24.9,14.4,38,38312
12019,12,4,96931,100486,10.5,11.6,84.2,80.5,3.6,10.7,32.4,15.8,58,58290
12021,12,4,167836,173255,14.1,24.7,74.6,83.8,7.4,7.8,24,8.5,57,57452
12023,12,4,35080,32726,19.9,30.6,82.8,71.5,4.4,14.8,24.2,24,41,41926
12027,12,4,19756,15201,30.6,42.4,68.7,80.5,4.8,9.4,25,14.7,35,35165
12029,12,4,8746,7345,21.1,24.1,80.3,64.9,8.1,7.2,25.9,27,36,36292
12031,12,4,431732,458941,17.3,26,80.5,83.6,4.3,10,24,12,47,47690
12033,12,4,152196,154131,15.8,25.5,76,78.2,6,9.4,21.8,15.6,45,45390
12035,12,4,48229,52554,14.8,24.5,80.8,81.7,5.9,9.3,26,12.4,47,47866
12037,12,4,6800,4828,20.3,29.9,76.8,58.9,14.9,9.4,20.3,26.1,40,40401
12039,12,4,21995,24429,27.1,43.4,83.2,62.2,3.5,11.2,28.5,34.2,35,35567
12041,12,4,8946,8046,22.8,35.2,79.3,73.4,5.5,10.4,29.5,21.1,40,40623
12043,12,4,7319,5953,20.2,28.7,69.6,70.1,11.1,12.9,27.5,17.7,34,34877
12045,12,4,9235,6550,14.3,19.1,81.5,69.6,5.9,10.2,23,24.2,41,41788
12047,12,4,8671,5724,29.3,47,82.2,65.9,8.8,15.8,22.4,24.5,35,35048
12049,12,4,14920,12548,27.4,39.7,71.4,78.9,6.3,11,24.4,14.7,35,35457
12051,12,4,20318,18045,26.4,32.1,67.3,81.3,4,11.9,28.7,14.5,36,36771
12053,12,4,83978,90831,15.9,25.8,83.3,79.9,5.4,13.7,29.1,14.5,40,40945
12055,12,4,47994,50334,19.4,31,79.5,78.4,5.4,13.3,20.9,16.1,35,35093
12057,12,4,635632,667252,17,23.3,80.4,83.4,4.3,9,26.4,12.2,50,50579
12059,12,4,10501,9134,27.8,40.3,84.9,71.5,6.1,15.4,30,22.3,35,35020
12061,12,4,68768,74098,14.4,23.1,80.9,80.8,6.1,12.2,22.4,12.9,45,45798
12063,12,4,27124,21776,,34.9,88.6,62.1,5.6,13.2,22.5,32.1,35,35098
12065,12,4,7522,6676,15.9,22.7,81.1,58.6,6.7,9.4,28.8,34.7,43,43355
12067,12,4,5265,3536,20.3,23.3,75.4,59.1,7.8,14.6,22.8,33.1,35,35864
12069,12,4,150126,160435,13.9,21.1,80.5,81.5,5.2,9.7,28.2,13.1,46,46403
12071,12,4,325158,338517,16.1,26.9,79,82.8,6.4,10.1,27.4,10.6,48,48537
12073,12,4,134474,148466,22.3,20.6,81.2,64.4,4.3,10.6,20.6,31.2,46,46745
12075,12,4,19649,20172,22,36.7,76.3,70.9,10.3,11.1,30.1,18.7,35,35782
12077,12,4,5140,3155,18.4,16.8,75.2,52.2,9.2,10.2,30.8,38.6,39,39406
12079,12,4,9869,8860,25.7,33.3,73.9,67.5,5.7,11.8,27.7,26.7,32,32164
12081,12,4,166067,177662,15.2,25.5,79.3,82.3,5.5,8.6,24.5,11.8,49,49675
12083,12,4,161696,175115,18.4,31.3,80.7,80.3,6.9,12,25.2,12.4,39,39459
12085,12,4,74988,76598,12.1,19.6,76.3,81.7,6.7,9.7,25.4,11.4,51,51593
12086,12,4,1280221,1358821,20.4,27.7,76.9,81.9,7.7,10,29.9,10.2,43,43129
12087,12,4,40159,35742,13.4,19.5,67.4,76.7,9.1,6,18.8,14,57,57290
12089,12,4,37485,38395,12.9,19.1,80.9,81,5.4,9.8,29,13.5,54,54116
12091,12,4,97092,95145,13.2,22,83.4,73.7,6.1,6.9,23.3,20.1,55,55880
12093,12,4,21176,18079,27.7,41.5,78.7,81,5.7,11.8,24.3,13.2,35,35405
12095,12,4,603946,625093,17.8,25.5,79.9,86.5,4.3,9.1,26.7,9.1,47,47943
12097,12,4,148030,152840,19.5,29.1,80.2,84.6,4.2,9.8,30.9,11.2,44,44254
12099,12,4,666577,712229,14.5,22.2,78.8,82.6,6.5,9.5,25,10.8,53,53363
12101,12,4,232719,246569,14,17.9,81,81.2,5.3,9.4,30.5,13.3,45,45064
12103,12,4,446740,484737,,21.9,80.2,83.7,5.2,8.4,23.9,10.9,45,45819
12105,12,4,307017,319659,18.3,28.7,81.7,82.6,5.3,10.6,25.7,12,43,43162
12107,12,4,35825,36871,28.7,45.8,79,76.6,5.9,12.6,27.3,17.3,31,31715
12109,12,4,102338,108157,9.5,10.6,81.4,83,4.8,6.7,25.9,12.1,66,66194
12111,12,4,140448,147558,18.3,28.1,79.2,80.2,6.1,12.4,27.4,13.5,43,43459
12113,12,4,82189,78832,12.3,17,84.1,75.1,6.7,7.9,27.6,18.1,58,58923
12115,12,4,187242,204796,11,16.9,82.9,81.6,8.5,8.2,22.6,9.7,51,51766
12117,12,4,211546,225800,12.1,15.8,83.2,82.9,5.4,9.4,26.9,11.6,57,57010
12119,12,4,55190,53311,10.9,28.7,75.6,79.6,7,9,25.7,13.4,50,50350
12121,12,4,21647,21948,23.9,40.5,77.3,73.8,5.5,11.1,26,20.6,36,36289
12123,12,4,12781,9904,14.7,13.6,79,70.2,6.3,9,20.5,23.5,36,36181
12125,12,4,9830,5361,20,27.8,83.2,60.3,4,11.7,23,35.5,39,39163
12127,12,4,245481,258238,17.4,27,81.2,81.8,5.9,9.1,25.3,12.1,41,41117
12129,12,4,17366,13762,14.9,20.6,86.2,60.9,4,9.3,33,34.8,50,50340
12131,12,4,30176,29311,17.1,29.1,80.7,80,9.2,7.9,27.2,10.5,44,44966
12133,12,4,13478,11151,21.5,34.2,84.3,72.5,8.4,11.5,29.3,18.8,38,38970
13001,13,4,9040,9377,20.9,25.2,80.6,80.1,6,7.9,20.7,13.6,37,37135
13003,13,4,4090,4204,,38.3,78.3,82.1,5.1,7.3,21.5,12.8,31,30933
13005,13,4,5638,5584,,22.2,79.3,80.4,4.6,4.4,20.3,14.9,37,37162
13007,13,4,1579,1713,22.9,38.1,85.4,73.2,6.1,7.1,27.9,20.7,44,44297
13009,13,4,22776,23019,31.4,42.4,83.5,72.9,3.6,8.4,20.6,23.4,32,32460
13011,13,4,9327,9009,16.6,23.1,84.1,78.2,7.2,8.5,30.4,13.8,41,41472
13013,13,4,36057,35955,,20.4,85.2,82.2,4.3,10.1,32.8,13.4,52,52012
13015,13,4,50052,51284,15.8,21.5,83.4,81.6,4,8.8,27.3,14.3,48,48893
13017,13,4,8349,9128,35.3,49.5,83.7,75.7,5.3,,16.4,18.9,31,29994
13019,13,4,9471,9548,26.2,32.6,79.2,72.6,6.4,13.8,23.2,20.6,31,31835
13021,13,4,73011,81805,27.4,42.6,82.5,79.2,4.3,12.4,20.7,16.3,36,36519
13023,13,4,6099,6647,23.5,33.5,80.7,60.3,6.3,4.8,25.5,33.4,38,38991
13025,13,4,9134,9318,21,24.7,80.2,70.8,7.4,10.9,31.6,21.1,37,37206
13027,13,4,7686,7951,27.6,42.4,81.2,71.1,8.7,17,24,20,32,32663
13029,13,4,16205,16946,13.6,19.4,85,73.3,7.2,9,29.3,19.4,63,63327
13031,13,4,35859,36527,32.9,32.4,78.7,69.5,7.6,9.1,20.6,22.6,36,36032
13033,13,4,11071,11936,31.4,46.4,85,78.6,4.9,8.2,25.6,16.4,33,33641
13035,13,4,12451,10994,20.8,32.6,80.7,75.9,4.2,10.3,29.8,18.7,41,41667
13037,13,4,3892,2597,41.6,51.7,54,53.2,4.4,7.7,18.3,42.3,31,25513
13039,13,4,26515,24930,12.8,17.9,84.9,67.1,4.3,8.5,22.2,28.4,52,52473
13043,13,4,5342,5689,31.8,46.7,79.2,73.8,7.9,8.1,23.5,18.2,31,30185
13045,13,4,54865,57730,20.7,27.7,81.3,79,6.7,12.1,27.6,14.1,43,43586
13047,13,4,31905,33470,12.5,17,87.5,82.1,4.8,8.1,22.7,13,50,50876
13049,13,4,7024,6106,17.2,20.7,75.6,72.1,3.3,13.8,28.4,24.5,42,42778
13051,13,4,134833,144457,19.1,29.7,79.8,78.7,5.3,9.7,21.3,15.8,47,47218
13053,13,4,7940,3974,11.5,10.3,49.3,54.4,,16.5,14.6,38.3,43,43378
13055,13,4,13007,12234,23.7,31.3,86.7,81.3,,10,24.3,11,32,32913
13057,13,4,111170,114774,10.8,14.4,80.1,83.5,5.5,6.3,32.7,10.7,68,68926
13059,13,4,57448,63457,36.6,39.4,74.6,69.6,4.3,9.2,19.3,26,32,32162
13061,13,4,1510,1594,42.2,60,62,70.2,7.7,19.2,29.7,20.8,0,20438
13063,13,4,127166,140068,25.1,37.8,78.3,79.6,4.9,14.1,30,15.4,40,40938
13065,13,4,3359,3432,35,44.6,85,72.9,4.3,10.7,20.4,22.7,31,24015
13067,13,4,348219,370914,12.4,17.4,79.5,83.8,5.9,8,30.4,10.2,65,65873
13069,13,4,21980,21023,25.5,35.6,83.9,78.3,7.6,8.3,19.7,13.8,33,33965
13071,13,4,22869,23155,26.8,39.2,72,78.5,5,8.3,21.4,16.5,32,32409
13073,13,4,66418,69786,9.2,11.5,87,74.5,5,7.1,25,20.3,71,71021
13075,13,4,8200,8833,25.1,30.4,83.4,74.9,7.6,6.6,26.3,17.5,35,35683
13077,13,4,65194,68222,13.2,19.3,82,80.8,4.8,7,30.5,14.2,62,62461
13079,13,4,6406,6133,17.2,22.6,82.2,73.1,5.4,11,28.3,21.1,41,41825
13081,13,4,11035,12279,32.8,46.9,83.8,70.5,8.6,15.5,18.7,20.7,31,31615
13083,13,4,7997,8448,15.2,21.1,77.4,77.1,12.2,6.1,27.4,10.4,46,46434
13085,13,4,11244,11429,14.2,16.2,78.6,80.6,7.4,8.5,32.3,11.7,56,56943
13087,13,4,13359,14019,28.4,39.8,79.8,71.7,7,6.5,23.3,21.3,31,31284
13089,13,4,341362,374969,19.3,30.1,72.2,80.6,5,11.3,31.4,14.3,51,51376
13091,13,4,11215,9965,22.5,33.2,84.3,60,,9.8,24.3,31.7,34,34271
13093,13,4,7717,6576,29.2,39.7,81.5,64.6,11.5,11.7,21,23.8,31,28696
13095,13,4,43432,49878,30.7,44.4,76.9,72.1,,18,18.1,23.8,32,32084
13097,13,4,65637,70883,16.4,22,79.6,80.5,5.7,10.5,31.4,13.7,53,53881
13099,13,4,4899,5680,28,37.7,88.3,71.8,6.6,9.4,24.2,21.6,31,31680
13101,13,4,1893,2155,29,40.2,73.6,78.8,8.5,10.1,25.2,12.7,32,32959
13103,13,4,27196,27434,10.6,14.4,86.1,79.8,4.4,6,30.7,15.8,63,63100
13105,13,4,9262,10275,19,27.5,87.2,74,8.4,10.8,21.7,17.5,35,35388
13107,13,4,11130,11601,30.6,43.9,79.7,72.3,7.8,13.2,26.5,19.7,32,32229
13109,13,4,5024,5790,27.7,42.3,73.1,72.6,10.6,10.3,21.6,16.5,37,37865
13111,13,4,11531,12211,23.1,35.3,76.8,73.4,12,12,25.9,14.3,37,37049
13113,13,4,52720,55935,8.5,12.1,81.7,79.2,4.9,7.6,30.8,15.8,79,79066
13115,13,4,46567,49602,21.3,29.4,82.2,81.7,3.8,10.9,21.6,14.3,41,41549
13117,13,4,97505,98731,6.9,7.4,80,84.1,6.2,6.2,30.9,9.6,88,88816
13119,13,4,10827,11283,23.9,30.4,82.8,78,7.3,8.4,26.6,14.6,33,33816
13121,13,4,478161,505742,17.6,25.2,72.8,83.1,5.2,9.9,27.4,11.5,57,57207
13123,13,4,14560,14113,23.5,45.5,78.9,78.6,11.5,10,28,9.5,40,40228
13125,13,4,1495,1592,16.2,29.6,85,75.2,6.9,7.1,29.1,17.7,40,40759
13127,13,4,38647,43096,18.7,28.2,83,76.9,5.7,9.3,18.9,17.1,45,45918
13129,13,4,27738,28151,20.4,30,79.1,82.9,5.2,8.3,21.9,11.4,41,41612
13131,13,4,12504,12739,30.7,48.8,83.7,73.9,9.4,10.5,23.8,15.7,34,34187
13133,13,4,7972,8359,24.9,44.7,81.2,80.9,,6.8,26.1,13.4,42,42408
13135,13,4,421395,437839,13.8,19.8,79.8,83.2,6.3,8.3,32.1,10.1,60,60289
13137,13,4,20573,22954,17.8,26.2,84,77.9,7.2,7.7,24.8,14.6,40,40907
13139,13,4,93746,94170,18.4,27.6,79.5,83.7,5.1,7.5,26,11.2,51,51202
13141,13,4,4878,4003,30.3,48.5,84.2,64.8,5.7,14.6,27.7,29.5,31,24925
13143,13,4,13951,14614,20.3,27.7,87.7,74.8,6.8,12.3,31.8,18.3,41,41910
13145,13,4,16304,16472,9.3,12,89,76.9,,8,26.4,17.6,63,63824
13147,13,4,12615,12883,,28.4,85.2,78.8,9.1,6.2,22.4,11.7,37,37653
13149,13,4,5753,5864,20.5,29,86.8,76,8.6,12.1,37.5,15.2,41,41525
13151,13,4,101340,110172,12.9,19.7,81.6,77.9,3.3,10.3,33.2,18.7,60,60424
13153,13,4,71562,76008,17.2,25.8,85.4,64.2,4.3,9.7,21.1,31.4,53,53270
13155,13,4,4798,4610,26,35.7,80.3,76.1,7.8,6.8,21.3,16.1,34,34156
13157,13,4,30418,31002,13.7,15.6,85,78.3,6,7.9,30.7,15.3,53,53379
13159,13,4,6658,6935,20.7,29.5,80.3,77.4,8.1,12.7,35.4,14.4,42,42368
13161,13,4,7411,7579,,33.1,81.3,72.4,4.2,6.6,20.8,23.4,36,36385
13163,13,4,7916,8458,30.8,49.9,78.3,68.6,7.1,17,24.5,24.2,31,26557
13165,13,4,4444,4478,33.8,57.6,70.7,74.6,4.4,10.3,21.6,21,31,24604
13167,13,4,5437,4357,23.1,32.9,72.5,70.9,7.5,9,25.8,21,34,34438
13169,13,4,14006,14732,16.8,23.6,86.9,72.8,6,9.5,27.3,21.2,51,51857
13171,13,4,8653,9461,22.1,29.2,78.7,75,6.5,15.6,31,18.4,40,40344
13173,13,4,5237,5166,26.6,32.9,89.9,74,4.3,14.6,25.4,21.5,37,37605
13175,13,4,22810,25076,27.5,38.9,85.5,72.8,6.6,6.6,23.2,20.3,32,32356
13177,13,4,14499,14447,12.3,16.8,87.7,68.8,5,7.2,21.3,26.2,61,61537
13179,13,4,32654,31773,17.7,22.9,83.5,61.8,3.4,12.9,20.6,34.7,42,42201
13181,13,4,3705,4015,25,40.2,82.2,76.4,6.8,9.3,30.9,16.8,34,34243
13183,13,4,8097,8491,17.9,23,79.5,63.1,,15.6,27.4,29.1,48,48863
13185,13,4,55627,57576,26.5,33.3,83.6,75.9,4.5,,19,19.4,36,36834
13187,13,4,15176,15745,18.8,21.1,81.9,73.2,9.1,8.2,28.6,17.2,43,43804
13189,13,4,10274,11308,25.4,41.2,83.4,81.2,4.3,9.5,25.7,14.3,36,36656
13191,13,4,6828,7179,21.3,35.9,81.7,73.2,6,8.8,25.7,20.9,42,42988
13193,13,4,7720,6325,29.6,33.6,73.1,71.5,6.4,18.7,24.9,22.1,31,28684
13195,13,4,13938,14294,17.1,23,85.3,74.1,8.4,8.7,26.8,17.4,41,41912
13197,13,4,4394,4345,21.3,29.1,82.4,58.8,10.8,14.3,31.4,30.4,36,36242
13199,13,4,10185,11112,22.7,31.3,80.5,75.6,8.5,12.8,30.4,15.6,35,35832
13201,13,4,2837,3099,27.9,40.6,84.4,72.2,9.1,6.5,23.9,18.7,33,33983
13205,13,4,11990,10992,28.7,40.5,73.6,72.5,7.9,13.5,22.1,18.5,31,31915
13207,13,4,13536,13379,13.6,12.9,85.7,73.7,5.8,,25.7,20.2,48,48744
13209,13,4,4553,4415,25.3,35.9,85.2,81,5,6.7,20.5,13.9,34,34672
13211,13,4,8530,9370,,19,85.9,70.8,8.2,6.9,27.4,20.3,51,51820
13213,13,4,19280,20121,20,24.1,86.8,83.7,4.5,11.1,25.6,10.9,35,35539
13215,13,4,98321,101964,20.5,29.4,78.3,75.6,4,11,19.6,20.3,42,42306
13217,13,4,48786,53859,17.1,23.9,82.6,77.8,4.5,11.8,31.9,17.4,49,49179
13219,13,4,16817,17583,7.3,9.1,85.1,70,6.9,5,24.4,22.9,72,72182
13221,13,4,7296,7392,15.9,23.6,83.9,67.7,7.1,5.3,28.8,25.1,44,44226
13223,13,4,72089,75311,12.6,17.2,82.9,78.9,5.5,8.7,37.3,15.6,60,60109
13225,13,4,13112,13974,21.9,32.1,80.6,68.9,6.6,11.3,21.9,24.5,41,41588
13227,13,4,14910,14830,11.6,18.8,79,79.1,7,8.3,29.6,13.8,54,54123
13229,13,4,9379,9555,23.7,31.8,84.2,74.3,7.9,8.9,27,17.2,40,40247
13231,13,4,8730,9082,12.2,15.9,84.5,75.4,,10.4,35,17.7,51,51338
13233,13,4,20182,21033,21.5,31.6,86.5,79.6,6.3,10.2,25.9,13.9,37,37853
13235,13,4,4866,6724,19.2,34.6,85.4,69.3,6.5,7.4,21.3,24.1,38,38750
13237,13,4,10565,10682,16.4,22.7,80.5,77.2,7,6.3,25.9,15.8,44,44299
13239,13,4,1106,1220,24,44.3,74.9,72.4,6.9,11.2,20.7,20.7,31,31487
13241,13,4,7981,8285,21.6,32.4,77.1,71.9,12.3,7.3,21,15.7,35,35211
13243,13,4,3732,3583,30.2,52.2,68.9,74.6,6.9,10.4,19.1,18.5,31,28377
13245,13,4,97446,103845,25.2,39.9,81.4,74.5,3.4,12,20.4,21.9,37,37424
13247,13,4,41147,45754,,24.2,76.4,76.1,5.1,11.2,31.8,18.8,50,50455
13249,13,4,2517,2557,23.4,33.3,81.5,70.9,5.5,12.4,26.8,23.6,39,39375
13251,13,4,6953,7253,25.2,35.9,84.4,75.8,6.1,9.8,30.7,17.8,34,34466
13253,13,4,4113,4656,18.4,29,77.9,77.2,7.7,9.4,21.9,15.1,34,34905
13255,13,4,30884,32989,22.7,33,85.1,77.3,4.6,12.4,28.5,17.7,40,40246
13257,13,4,12352,13268,18.9,25.3,83,76.2,6.3,10.6,21.5,17.5,40,40315
13259,13,4,3564,2304,38.4,61.6,83.2,66.1,4,14.5,28.5,29.8,31,21118
13261,13,4,14894,16535,33.2,52.7,78.9,68.5,4.6,14.4,20.7,25.9,32,32758
13263,13,4,3140,3350,20,20.7,76.6,75.4,,10.6,33.4,19.3,34,34078
13265,13,4,829,892,30,52.6,81.7,67.9,,12.1,28.2,26.8,31,26306
13267,13,4,14529,10773,29.2,41.7,78.8,66.7,8.4,7.9,26.3,24.8,33,33980
13269,13,4,4036,4365,28.7,42.3,79.7,67,7.7,20.6,28.7,25.3,31,28143
13271,13,4,9502,6914,28.5,48.5,87.5,62.7,6.6,4.4,21.4,30.8,31,26449
13273,13,4,4342,4871,36.2,59.5,75.9,73.1,8.2,14.4,24.1,18.4,31,28688
13275,13,4,21239,23585,23.6,28.5,80,74.5,6.3,10.5,20.4,19.1,36,36641
13277,13,4,19671,21116,29.2,42.2,79,78.4,6,5.8,20.5,15.6,37,37653
13279,13,4,12743,14467,24.8,33.4,79.2,76.1,6.4,9.6,20.9,17.5,33,33679
13281,13,4,5213,5587,18.6,30.1,75.2,75.5,12.3,10,18,11.6,37,37000
13283,13,4,3296,3466,19.6,31.5,75.5,74.7,6.1,5.4,27.1,19.2,38,38596
13285,13,4,33189,35678,,31.1,85.2,81.8,4.5,11.9,22,13.5,41,41489
13287,13,4,4284,4054,25.4,43,78.9,64.9,3.9,12.5,23.9,31.2,31,31806
13289,13,4,4180,4329,27.7,30.4,86.5,81.1,,6.7,32.2,17.5,31,30468
13291,13,4,10648,11077,13.5,19.4,85.9,71,10.1,13,23.9,18.9,40,40799
13293,13,4,12701,13827,23.7,36.5,79.5,76.3,5.4,11.1,23.3,18.3,35,35774
13295,13,4,33760,34525,17.8,22.6,86.9,80.3,5.9,8.4,26.9,13.7,41,41632
13297,13,4,42055,44146,13.9,21.1,83.9,79.2,4.9,7.9,31,15.7,54,54453
13299,13,4,17751,17972,29.2,45.4,81.7,74.1,7.3,7.2,19.2,18.7,34,34909
13301,13,4,2561,3000,27.1,42.2,85,77.9,6.9,16.4,26.4,15.2,31,29176
13303,13,4,10467,10318,25.9,36.7,82,74.5,6.2,12.2,21.3,18.8,37,37932
13305,13,4,15421,14625,20.3,23.5,83.9,71.2,6.5,11.3,22.6,21.6,38,38955
13307,13,4,1370,1350,22.5,33.1,92.3,71.2,3,5.8,27,25.8,37,37063
13309,13,4,5402,2554,27.2,37,92.6,64.3,8.1,10,23.9,27.6,31,27620
13311,13,4,13527,14264,19,34.4,82.4,77.4,6.5,6.8,27.4,15.8,40,40888
13313,13,4,51451,52005,18.8,27.2,84.5,86.6,3.9,10.3,20.3,9.4,40,40596
13315,13,4,5252,3720,23.1,28.4,84.2,57.1,10.7,6.7,27,32.1,32,32043
13317,13,4,4729,5262,28.5,49.7,81,73.5,6.9,8.9,24.8,19.6,32,32727
13319,13,4,4579,4807,,26.2,87,73.4,6.7,7.3,24.1,19.7,38,38485
13321,13,4,10208,10948,21.2,30.2,86.9,75.8,5.7,9.8,27.7,18.5,37,37974
15001,15,1,95939,95543,19.5,29.6,74.4,69.7,10.3,8.1,25.1,19.4,52,52108
15003,15,1,498129,486049,9.7,12.8,64,72,5.7,5.6,28.2,22.1,74,74460
15005,15,1,42,43,15.2,,34.3,25,10.9,0,-9.2,64.1,66,66250
15007,15,1,34971,34720,10.7,12.5,78.1,73,10.5,5.4,22.4,16.4,65,65101
15009,15,1,80790,80073,11,14,71,75.7,8.8,6.9,21.3,15.1,66,66476
16001,16,1,208879,208622,12.3,13.7,79.9,77.2,6.9,6.6,20,15.8,56,56356
16003,16,1,2049,1831,12.9,16,68.7,60.4,14.2,11.3,23,25.2,39,39565
16005,16,1,41666,41938,18.8,21.9,77.8,73,6,7.2,17.9,20.8,43,43779
16007,16,1,2981,2958,12.9,21.4,71.2,71.5,10.3,3.3,20,17.9,48,48654
16009,16,1,4581,4507,16.6,21.8,76.5,71.3,6.7,10.1,23.3,21.8,39,39863
16011,16,1,22715,22692,13.5,18.8,80.4,72.7,7.4,7.1,21.3,19.5,50,50155
16013,16,1,10836,10473,10.4,20.4,73.4,73.2,12.6,4.1,17.7,14,60,60088
16015,16,1,3626,3259,14.5,19.5,67.8,62.7,,10.5,37.9,25.8,44,44238
16017,16,1,20563,20503,15.3,19.3,77.2,74.6,12.2,6.2,24.1,13.1,42,42171
16019,16,1,53404,54384,13.2,16.9,78.3,78,6.6,5.6,18.8,15.2,50,50762
16021,16,1,5596,5365,15.3,18.2,76.8,71.7,11.1,4.7,21.8,16.8,38,38961
16023,16,1,1424,1229,17.6,25.9,76.4,64.6,7.4,6.8,21.3,27.9,37,37891
16025,16,1,538,514,21.8,28,76.7,66,,5.8,26.7,21.8,42,42614
16027,16,1,98609,100312,19.4,26.1,78,79.8,7.2,9.4,24,12.7,42,42888
16029,16,1,3429,3379,8.3,4.9,75.7,72.4,8.2,1.5,16.9,18.2,58,58021
16031,16,1,11866,11503,16,21.2,78.5,79.8,7.7,5.7,15.4,12.4,45,45695
16033,16,1,440,461,18.1,19.9,67.7,74.4,3.4,3.9,17,21.5,33,33672
16035,16,1,4736,3824,13.1,16.8,75.6,65.5,10.2,7.3,28.6,23.3,38,38837
16037,16,1,2169,2065,19.2,18,68.3,65.7,12.4,3.3,18.7,20.9,39,39457
16039,16,1,13509,12666,16.1,22.5,79.5,60,,8.4,17.1,32.5,43,43848
16041,16,1,6540,6374,13.2,18.9,78.4,81.3,6.4,5,24.1,11.9,48,48133
16043,16,1,6677,6268,,13.8,73.6,71.2,9.6,6,25.2,18.9,47,47988
16045,16,1,8390,8341,18,26.7,74.2,67.2,10.8,14.2,27.2,20.5,40,40828
16047,16,1,7895,7338,19.4,29.2,75.6,78.8,9.6,3.8,18.7,10.6,39,39930
16049,16,1,8571,7741,16,19.8,68.6,64.7,13.2,6.4,17.5,21.7,38,38191
16051,16,1,13541,13251,13.1,17.7,76.8,76.6,6.7,6.1,25.1,16.6,51,51171
16053,16,1,11462,11191,16.4,22.1,80.8,82.6,6.9,6.6,17.8,10,41,41630
16055,16,1,71718,73328,13,16.5,80.8,79.7,8,7.9,20.9,12.1,49,49403
16057,16,1,19676,18663,21.6,17.1,65.8,62.1,7.2,7.6,18.3,30.5,42,42439
